slug,name,borough,neighborhood,address,cuisines,price_tiers,meal_periods,weeks,sunday_participation,menu_url,reservation_link,listing_url,website,menu_parse_quality
manhatta,Manhatta,Manhattan,Lower Manhattan,"28 Liberty St., 60th fl., Manhattan, NY, 10005","[""American (New)""]","[""$60""]","[""brunch"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/41404-Manhatta-menu.pdf,,https://www.nyctourism.com/restaurant-week/manhatta/,https://www.manhattarestaurant.com,partial
manuela,Manuela,Manhattan,Soho,"130 Prince St., Manhattan, NY, 10012","[""American (New)""]","[""$45""]","[""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",0,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/49773-Manuela-menu.pdf,,https://www.nyctourism.com/restaurant-week/manuela/,https://manuela-nyc.com,partial
margaux-by-la-sirene,Margaux by La Sirène,Manhattan,Murray Hill,"238 Madison Ave., Manhattan, NY, 10016","[""French""]","[""$60""]","[""dinner""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/49750-MargauxbyLaSir%C3%A8ne-menu.pdf,,https://www.nyctourism.com/restaurant-week/margaux-by-la-sirene/,https://margaux.lasirene.nyc,partial
mari-ne-handroll,Mari.ne Handroll,Manhattan,Times Square/Theatre District,"135 W. 41st St., Manhattan, NY, 10036","[""Korean"", ""Japanese / Sushi""]","[""$60""]","[""dinner""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",0,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/48981-Mari.neHandroll-menu.pdf,,https://www.nyctourism.com/restaurant-week/mari-ne-handroll/,https://www.marinenyc.com,failed
marks-off-madison,Mark's Off Madison,Manhattan,Nomad,"41 Madison Ave., Manhattan, NY, 10010","[""Italian"", ""Eastern European"", ""Delicatessen"", ""Continental""]","[""$30"", ""$45""]","[""brunch"", ""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/44483-Mark%27sOffMadison-menu.pdf,,https://www.nyctourism.com/restaurant-week/marks-off-madison/,https://www.marksoffmadison.com,failed
markette,Markette,Manhattan,Chelsea,"326 Seventh Ave., Manhattan, NY, 10001","[""Modern European"", ""Caribbean""]","[""$60""]","[""dinner""]","[""Week 4 (Aug 10 - Aug 16)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/50477-Markette-menu.pdf,https://www.opentable.com/restref/client/?rid=1380997,https://www.nyctourism.com/restaurant-week/markette/,https://www.marketterestaurant.com,partial
marlow-bistro,Marlow Bistro,Manhattan,Upper West Side,"1018 Amsterdam Ave., Manhattan, NY, 10025","[""Mediterranean""]","[""$30"", ""$45""]","[""brunch"", ""dinner""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/41671-MarlowBistro-menu.pdf,,https://www.nyctourism.com/restaurant-week/marlow-bistro/,https://www.marlowbistro.com,full
marlow-east,Marlow East,Manhattan,Upper East Side,"1022 Lexington Ave., Manhattan, NY, 10021","[""American (New)""]","[""$60""]","[""lunch""]","[""Week 4 (Aug 10 - Aug 16)""]",0,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/51132-MarlowEast-menu.pdf,https://www.opentable.com/restref/client/?rid=1424188,https://www.nyctourism.com/restaurant-week/marlow-east/,https://www.marloweast.com,partial
marsanne,Marsanne,Manhattan,Chelsea,"233 Eighth Ave., Manhattan, NY, 10011","[""Mediterranean""]","[""$30"", ""$60""]","[""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,,https://www.opentable.com/restref/client/?rid=1359478,https://www.nyctourism.com/restaurant-week/marsanne/,https://marsannenyc.com,
marseille,Marseille,Manhattan,Hells Kitchen,"630 Ninth Ave., Manhattan, NY, 10036","[""French"", ""Mediterranean""]","[""$30"", ""$45""]","[""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/20930-Marseille-menu.pdf,https://www.opentable.com/restref/client/?rid=1946,https://www.nyctourism.com/restaurant-week/marseille/,https://www.marseillenyc.com,partial
masaaki,Masaaki,Queens,Bayside,"214-16 41st Ave., Queens, NY, 11361","[""Japanese / Sushi""]","[""$30"", ""$60""]","[""brunch"", ""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/48977-Masaaki-menu.pdf,https://www.opentable.com/restref/client/?rid=1263607,https://www.nyctourism.com/restaurant-week/masaaki/,https://www.masaakiusa.com,failed
masalawala-and-sons,Masalawala & Sons,Brooklyn,Park Slope,"365 5th Ave., Brooklyn, NY, 11215","[""Indian""]","[""$45""]","[""dinner""]","[""Week 4 (Aug 10 - Aug 16)""]",1,,,https://www.nyctourism.com/restaurant-week/masalawala-and-sons/,https://www.masalawala.com,
masseria-dei-vini,Masseria Dei Vini,Manhattan,Hells Kitchen,"887 Ninth Ave., Manhattan, NY, 10019","[""Italian""]","[""$45"", ""$60""]","[""brunch"", ""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/38773-MasseriaDeiVini-menu.pdf,https://www.opentable.com/restref/client/?rid=151432,https://www.nyctourism.com/restaurant-week/masseria-dei-vini/,https://masseriadeivini.com,full
masseria-east,Masseria East,Manhattan,Upper East Side,"1404 Third Ave., Manhattan, NY, 10075","[""Italian""]","[""$45"", ""$60""]","[""brunch"", ""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/47936-MasseriaEast-menu.pdf,https://www.opentable.com/restref/client/?rid=220543,https://www.nyctourism.com/restaurant-week/masseria-east/,https://masseriaeast.com,full
mastros-steakhouse-nyc,Mastro's Steakhouse NYC,Manhattan,Midtown West,"1285 Sixth Ave., Manhattan, NY, 10019","[""Steakhouse""]","[""$60""]","[""dinner""]","[""Week 4 (Aug 10 - Aug 16)""]",0,,https://www.opentable.com/restref/client/?rid=151816,https://www.nyctourism.com/restaurant-week/mastros-steakhouse-nyc/,https://www.mastrosrestaurants.com/location/mastros-steakhouse-new-york,
maya,Maya,Manhattan,Upper East Side,"1191 First Ave., Manhattan, NY, 10065","[""Mexican""]","[""$45""]","[""dinner""]","[""Week 4 (Aug 10 - Aug 16)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/23489-Maya-menu.pdf,https://www.opentable.com/restref/client/?rid=2501,https://www.nyctourism.com/restaurant-week/maya/,https://mayanewyorkcity.com,partial
ma-de,Ma•dé,Manhattan,Nolita,"22 Spring St., Manhattan, NY, 10012","[""Asian Fusion"", ""Seafood""]","[""$30"", ""$60""]","[""brunch"", ""dinner""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/48652-Ma%E2%80%A2d%C3%A9-menu.pdf,,https://www.nyctourism.com/restaurant-week/ma-de/,https://www.ma-de-nyc.com,partial
meadowsweet-williamsburg,Meadowsweet,Brooklyn,Williamsburg,"149 Broadway, Brooklyn, NY, 11211","[""American (New)"", ""Mediterranean""]","[""$45"", ""$60""]","[""brunch"", ""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/39020-Meadowsweet-menu.pdf,https://www.opentable.com/restref/client/?rid=141328,https://www.nyctourism.com/restaurant-week/meadowsweet-williamsburg/,https://www.meadowsweetnyc.com,full
meet-the-meat,Meet the Meat,Queens,Astoria,"23-92 21st St., Queens, NY, 11105","[""Steakhouse""]","[""$60""]","[""dinner""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/40026-MeettheMeat-menu.pdf,https://www.opentable.com/restref/client/?rid=172396,https://www.nyctourism.com/restaurant-week/meet-the-meat/,https://meetthemeatny.com,failed
the-mermaid-inn-upper-west-side,Mermaid Inn - Upper West Side,Manhattan,Upper West Side,"335 Columbus Ave., Manhattan, NY, 10023","[""Seafood""]","[""$45""]","[""lunch""]","[""Week 4 (Aug 10 - Aug 16)""]",0,,https://www.opentable.com/restref/client/?rid=1123207,https://www.nyctourism.com/restaurant-week/the-mermaid-inn-upper-west-side/,https://www.themermaidnyc.com/the-mermaid-inn-upper-west-side,
metropolis,Metropolis,Manhattan,Lower Manhattan,"251 Fulton St., Manhattan, NY, 10007","[""American (New)""]","[""$45"", ""$60""]","[""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)""]",0,,https://www.opentable.com/restref/client/?rid=1317532,https://www.nyctourism.com/restaurant-week/metropolis/,https://www.metropolisbymarcus.com,
mezze-on-the-river,Mezze on the River,Manhattan,Lower Manhattan,"375 South End Ave., Manhattan, NY, 10280","[""American (Traditional)""]","[""$60""]","[""dinner""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/41658-MezzeontheRiver-menu.pdf,https://www.opentable.com/restref/client/?rid=1245115,https://www.nyctourism.com/restaurant-week/mezze-on-the-river/,https://www.mezzeontheriver.com,full
miriam-brooklyn,Miriam Brooklyn,Brooklyn,Park Slope,"79 5th Ave., Brooklyn, NY, 11217","[""Mediterranean""]","[""$30"", ""$45""]","[""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)""]",0,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/50508-MiriamBrooklyn-menu.pdf,https://www.opentable.com/restref/client/?rid=66544,https://www.nyctourism.com/restaurant-week/miriam-brooklyn/,https://parkslope.miriamrestaurant.com,failed
miriam-upper-east-side,Miriam Upper East Side,Manhattan,Upper East Side,"973 Lexington Ave., Manhattan, NY, 10021","[""Mediterranean""]","[""$45""]","[""dinner""]","[""Week 4 (Aug 10 - Aug 16)""]",1,,,https://www.nyctourism.com/restaurant-week/miriam-upper-east-side/,https://ues.miriamrestaurant.com,
miriam-upper-west-side,Miriam Upper West Side,Manhattan,Upper West Side,"300 Amsterdam Ave., Manhattan, NY, 10023","[""Mediterranean""]","[""$30"", ""$45""]","[""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)""]",0,,,https://www.nyctourism.com/restaurant-week/miriam-upper-west-side/,https://uws.miriamrestaurant.com,
miriam-west-village,Miriam West Village,Manhattan,West Village,"140 Seventh Ave. South, Manhattan, NY, 10014","[""Mediterranean""]","[""$30"", ""$45""]","[""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)""]",0,,https://www.opentable.com/restref/client/?rid=1481440,https://www.nyctourism.com/restaurant-week/miriam-west-village/,https://westvillage.miriamrestaurant.com,
miru,Miru,Manhattan,Chelsea,"Pier 57 at Hudson River Park, 25 Eleventh Ave., New York, NY, 10011","[""Japanese / Sushi""]","[""$45"", ""$60""]","[""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",0,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/50411-Miru-menu.pdf,,https://www.nyctourism.com/restaurant-week/miru/,https://mirunyc.com,full
mishik,Mishik,Manhattan,Hudson Square,"259A Hudson St., Manhattan, NY, 10013","[""Japanese / Sushi""]","[""$45"", ""$60""]","[""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",0,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/49207-Mishik-menu.pdf,,https://www.nyctourism.com/restaurant-week/mishik/,https://mishiknyc.com,partial
miss-nellies,Miss Nellie's,Manhattan,Hells Kitchen,"325 W. 44th St., Manhattan, NY, 10036","[""American (New)""]","[""$30"", ""$45""]","[""brunch"", ""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/50483-MissNellie%27s-menu.pdf,,https://www.nyctourism.com/restaurant-week/miss-nellies/,https://www.missnelliesny.com,failed
mission-ceviche-union-square,Mission Ceviche - Union Square,Manhattan,Union Square,"7 E. 17th St., Manhattan, NY, 10003","[""Peruvian""]","[""$30"", ""$45"", ""$60""]","[""brunch"", ""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/49893-MissionCeviche-UnionSquare-menu.pdf,https://www.opentable.com/restref/client/?rid=1361170,https://www.nyctourism.com/restaurant-week/mission-ceviche-union-square/,https://missionceviche.com/locations,partial
mission-ceviche-upper-east-side,Mission Ceviche - Upper East Side,Manhattan,Upper East Side,"1400 Second Ave., Manhattan, NY, 10021","[""Peruvian""]","[""$30"", ""$45"", ""$60""]","[""brunch"", ""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)""]",1,,https://www.opentable.com/restref/client/?rid=1283566,https://www.nyctourism.com/restaurant-week/mission-ceviche-upper-east-side/,https://missionceviche.com/upper-east-side-location,
mito-bayside,Mito - Bayside,Queens,Bayside,"210-35 26th Ave., Queens, NY, 11375","[""Asian Fusion""]","[""$30"", ""$45""]","[""brunch"", ""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/48790-Mito-Bayside-menu.pdf,,https://www.nyctourism.com/restaurant-week/mito-bayside/,https://themito.com,full
mito-forest-hills,Mito - Forest Hills,Queens,Forest Hills,"64-18 108th St., Queens, NY, 11375","[""Japanese / Sushi""]","[""$30"", ""$45""]","[""brunch"", ""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/49414-Mito-ForestHills-menu.pdf,,https://www.nyctourism.com/restaurant-week/mito-forest-hills/,https://themito.com,full
mito-fort-greene,Mito - Fort Greene,Brooklyn,Fort Greene,"280 Ashland Pl., Brooklyn, NY, 11217","[""Japanese / Sushi""]","[""$30"", ""$45""]","[""brunch"", ""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/50318-Mito-FortGreene-menu.pdf,,https://www.nyctourism.com/restaurant-week/mito-fort-greene/,https://themito.com,full
mokyo,Mokyo,Manhattan,East Village,"109 St. Marks Pl., Manhattan, NY, 10009","[""Korean"", ""Asian Fusion""]","[""$45""]","[""dinner""]","[""Week 4 (Aug 10 - Aug 16)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/49437-Mokyo-menu.pdf,,https://www.nyctourism.com/restaurant-week/mokyo/,https://www.mokyony.com,partial
molyvos-restaurant,Molyvos,Manhattan,Hells Kitchen,"402 W. 43rd St., Manhattan, NY, 10036","[""Greek""]","[""$30"", ""$60""]","[""brunch"", ""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/15164-Molyvos-menu.pdf,https://www.opentable.com/restref/client/?rid=174,https://www.nyctourism.com/restaurant-week/molyvos-restaurant/,https://www.molyvos.com,full
momofuku-noodle-bar-east-village,Momofuku Noodle Bar,Manhattan,East Village,"171 First Ave., Manhattan, NY, 10003","[""Asian Fusion"", ""American (New)"", ""Korean""]","[""$45"", ""$60""]","[""brunch"", ""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/44128-MomofukuNoodleBar-EastVillage-menu.pdf,https://www.opentable.com/restref/client/?rid=1392934,https://www.nyctourism.com/restaurant-week/momofuku-noodle-bar-east-village/,https://momofukunoodlebar.com,partial
momofuku-noodle-bar-uptown,Momofuku Noodle Bar - Uptown,Manhattan,Midtown West,"The Shops at Columbus Circle, 10 Columbus Circle, Manhattan, NY, 10019","[""Asian Fusion"", ""American (New)"", ""Korean""]","[""$45"", ""$60""]","[""brunch"", ""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/44129-MomofukuNoodleBar-Uptown-menu.pdf,https://www.opentable.com/restref/client/?rid=1072219,https://www.nyctourism.com/restaurant-week/momofuku-noodle-bar-uptown/,https://momofukunoodlebar.com,partial
momoya-upper-west,Momoya - Upper West Side,Manhattan,Upper West Side,"427 Amsterdam Ave., Manhattan, NY, 10024","[""Japanese / Sushi""]","[""$30"", ""$45""]","[""brunch"", ""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,,https://www.opentable.com/restref/client/?rid=242434,https://www.nyctourism.com/restaurant-week/momoya-upper-west/,https://momoyanyc.com/uws.html,
momoya-soho,Momoya Soho,Manhattan,Nolita,"47 Prince St., Manhattan, NY, 10012","[""Japanese / Sushi""]","[""$30"", ""$60""]","[""brunch"", ""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/46600-MomoyaSoho-menu.pdf,https://www.opentable.com/restref/client/?rid=1238623,https://www.nyctourism.com/restaurant-week/momoya-soho/,https://momoyanyc.com/soho.html,partial
monterey,Monterey,Manhattan,Midtown East,"37 E. 50th St., Manhattan, NY, 10019","[""American (New)""]","[""$45"", ""$60""]","[""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",0,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/48139-Monterey-menu.pdf,https://www.opentable.com/restref/client/?rid=1242103,https://www.nyctourism.com/restaurant-week/monterey/,https://www.montereyny.com,full
moono,Moono,Manhattan,Koreatown,"29 E. 32nd St., Manhattan, NY, 10016","[""Korean""]","[""$60""]","[""dinner""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/48991-Moono-menu.pdf,,https://www.nyctourism.com/restaurant-week/moono/,https://www.moononyc.com,failed
morandi,Morandi,Manhattan,West Village,"211 Waverly Pl., Manhattan, NY, 10014","[""Italian""]","[""$30""]","[""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",0,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/40775-Morandi-menu.pdf,,https://www.nyctourism.com/restaurant-week/morandi/,https://www.morandiny.com,full
morgans-brooklyn-barbecue-prospect-heights,Morgan's Brooklyn Barbecue,Brooklyn,Prospect Heights,"267 Flatbush Ave., Brooklyn, NY, 11217","[""Barbecue""]","[""$30""]","[""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",0,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/41802-Morgan%27sBrooklynBarbecue-menu.pdf,,https://www.nyctourism.com/restaurant-week/morgans-brooklyn-barbecue-prospect-heights/,https://www.morgansbrooklynbarbecue.com,full
mortons-the-steakhouse-manhattan,Morton's The Steakhouse—Manhattan,Manhattan,Midtown East,"551 Fifth Ave. (enter on 45th St.), Manhattan, NY, 10017","[""Steakhouse""]","[""$45"", ""$60""]","[""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)""]",1,,https://www.opentable.com/restref/client/?rid=3018,https://www.nyctourism.com/restaurant-week/mortons-the-steakhouse-manhattan/,https://www.mortons.com/newyork,
mortons-the-steakhouse-world-trade-center,Morton's The Steakhouse—World Trade Center,Manhattan,Lower Manhattan,"136 Washington St., Manhattan, NY, 10006","[""Steakhouse""]","[""$30"", ""$60""]","[""dinner"", ""lunch""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)""]",1,,https://www.opentable.com/restref/client/?rid=107920,https://www.nyctourism.com/restaurant-week/mortons-the-steakhouse-world-trade-center/,https://www.mortons.com/newyorkwtc,
mr-chow-new-york-57th-street,Mr Chow New York - 57th Street,Manhattan,Midtown East,"324 E. 57th St., Manhattan, NY, 10022","[""Chinese""]","[""$60""]","[""dinner""]","[""Week 4 (Aug 10 - Aug 16)"", ""Week 5 (Aug 17 - Aug 23)"", ""Week 6 (Aug 24 - Aug 31)"", ""Week 7 (Sept 1 - Sept 6)""]",1,https://nyc-tourism-public.s3.amazonaws.com/srw26/menus/7862-MrChowNewYork-57thStreet-menu.pdf,https://www.opentable.com/restref/client/?rid=28762,https://www.nyctourism.com/restaurant-week/mr-chow-new-york-57th-street/,https://www.mrchow.com/location/new-york-57th-street,full
